F1 Score,Lost,Empty,Inconclusive,Won
0.6235271623922478,-1.0,0.0,0.0,0.4000000000000001
0.6253051132358431,-1.0,0.0,0.0,0.5
0.6284192496359674,-1.0,0.0,0.0,0.6000000000000001
0.6293662397731614,-1.0,0.0,0.0,0.7
0.6297940780435713,-1.0,0.0,0.0,0.8
0.629926989452142,-1.0,0.0,0.0,0.9000000000000001
0.6417845979804868,-1.0,0.0,0.0,1.0000000000000002
0.4708147099248837,-1.0,0.0,0.10000000000000003,-0.2
0.49811681006961417,-1.0,0.0,0.10000000000000003,-0.1
0.5459670023927197,-1.0,0.0,0.10000000000000003,0.0
0.6374402457701975,-1.0,0.0,0.10000000000000003,0.10000000000000003
0.6508876628799479,-1.0,0.0,0.10000000000000003,0.2
0.6552422137475056,-1.0,0.0,0.10000000000000003,0.3
0.6578327914307568,-1.0,0.0,0.10000000000000003,0.4000000000000001
0.6593829206238553,-1.0,0.0,0.10000000000000003,0.5
0.6620832962219942,-1.0,0.0,0.10000000000000003,0.6000000000000001
0.6631511562295018,-1.0,0.0,0.10000000000000003,0.7
0.6672139068029205,-1.0,0.0,0.10000000000000003,0.8
0.6692845758975482,-1.0,0.0,0.10000000000000003,0.9000000000000001
0.6719209132797386,-1.0,0.0,0.10000000000000003,1.0000000000000002
0.4717424753844473,-1.0,0.0,0.2,-0.2
0.4981959212981048,-1.0,0.0,0.2,-0.1
0.5457094297154064,-1.0,0.0,0.2,0.0
0.6284283811807694,-1.0,0.0,0.2,0.10000000000000003
0.6390787136981646,-1.0,0.0,0.2,0.2
0.6527803850748413,-1.0,0.0,0.2,0.3
0.6582144820127959,-1.0,0.0,0.2,0.4000000000000001
0.6590609147716988,-1.0,0.0,0.2,0.5
0.6647825214717213,-1.0,0.0,0.2,0.6000000000000001
0.6655154210673657,-1.0,0.0,0.2,0.7
0.667610423341017,-1.0,0.0,0.2,0.8
0.6690733134381199,-1.0,0.0,0.2,0.9000000000000001
0.67181034224149,-1.0,0.0,0.2,1.0000000000000002
0.480741831083064,-1.0,0.0,0.3,-0.2
0.49806457344023075,-1.0,0.0,0.3,-0.1
0.545159354306316,-1.0,0.0,0.3,0.0
0.6164740689720402,-1.0,0.0,0.3,0.10000000000000003
0.6332851310157628,-1.0,0.0,0.3,0.2
0.6415021722964183,-1.0,0.0,0.3,0.3
0.6577717621566388,-1.0,0.0,0.3,0.4000000000000001
0.6591247369911624,-1.0,0.0,0.3,0.5
0.6633405016369253,-1.0,0.0,0.3,0.6000000000000001
0.6658408858190694,-1.0,0.0,0.3,0.7
0.6676219735297078,-1.0,0.0,0.3,0.8
0.6689151650288747,-1.0,0.0,0.3,0.9000000000000001
0.6716088508801307,-1.0,0.0,0.3,1.0000000000000002
0.47875030631593396,-1.0,0.0,0.4000000000000001,-0.2
0.4956446530548104,-1.0,0.0,0.4000000000000001,-0.1
0.5424886229462578,-1.0,0.0,0.4000000000000001,0.0
0.6096392045342727,-1.0,0.0,0.4000000000000001,0.10000000000000003
0.620392444210744,-1.0,0.0,0.4000000000000001,0.2
0.6375248332725714,-1.0,0.0,0.4000000000000001,0.3
0.6452994249102161,-1.0,0.0,0.4000000000000001,0.4000000000000001
0.6580991996455049,-1.0,0.0,0.4000000000000001,0.5
0.6615924761770147,-1.0,0.0,0.4000000000000001,0.6000000000000001
0.6627538443621492,-1.0,0.0,0.4000000000000001,0.7
0.6647877246029072,-1.0,0.0,0.4000000000000001,0.8
0.6679695773785959,-1.0,0.0,0.4000000000000001,0.9000000000000001
0.6709865502641117,-1.0,0.0,0.4000000000000001,1.0000000000000002
0.47826882702584,-1.0,0.0,0.5,-0.2
0.49296709198576916,-1.0,0.0,0.5,-0.1
0.5389943652841998,-1.0,0.0,0.5,0.0
0.6092567213619491,-1.0,0.0,0.5,0.10000000000000003
0.6189333556233064,-1.0,0.0,0.5,0.2
0.6331896123003349,-1.0,0.0,0.5,0.3
0.63720112277712,-1.0,0.0,0.5,0.4000000000000001
0.6455729356154819,-1.0,0.0,0.5,0.5
0.6609425477674251,-1.0,0.0,0.5,0.6000000000000001
0.6617569383002094,-1.0,0.0,0.5,0.7
0.6639057024814159,-1.0,0.0,0.5,0.8
0.6645094876397455,-1.0,0.0,0.5,0.9000000000000001
0.6708099348226848,-1.0,0.0,0.5,1.0000000000000002
0.476047938551122,-1.0,0.0,0.6000000000000001,-0.2
0.4930047647626638,-1.0,0.0,0.6000000000000001,-0.1
0.5392316817469991,-1.0,0.0,0.6000000000000001,0.0
0.6053976619070033,-1.0,0.0,0.6000000000000001,0.10000000000000003
0.6138099884713419,-1.0,0.0,0.6000000000000001,0.2
0.6208973304439042,-1.0,0.0,0.6000000000000001,0.3
0.6360610504227435,-1.0,0.0,0.6000000000000001,0.4000000000000001
0.6402321555892547,-1.0,0.0,0.6000000000000001,0.5
0.6479257992413796,-1.0,0.0,0.6000000000000001,0.6000000000000001
0.6603950093490611,-1.0,0.0,0.6000000000000001,0.7
