F1 Score,Lost,Empty,Inconclusive,Won
0.651270917404611,-1.0,-0.2,0.2,0.9000000000000001
0.6539881606642163,-1.0,-0.2,0.2,1.0000000000000002
0.4797303358524041,-1.0,-0.2,0.3,-0.2
0.5045345685747544,-1.0,-0.2,0.3,-0.1
0.5492128413885122,-1.0,-0.2,0.3,0.0
0.5927314144966525,-1.0,-0.2,0.3,0.10000000000000003
0.6151124898118729,-1.0,-0.2,0.3,0.2
0.6324378921778679,-1.0,-0.2,0.3,0.3
0.6432123683688473,-1.0,-0.2,0.3,0.4000000000000001
0.6464662051263739,-1.0,-0.2,0.3,0.5
0.6515125798655161,-1.0,-0.2,0.3,0.6000000000000001
0.6539780310049135,-1.0,-0.2,0.3,0.7
0.6560004702589332,-1.0,-0.2,0.3,0.8
0.657646225812597,-1.0,-0.2,0.3,0.9000000000000001
0.659742455222959,-1.0,-0.2,0.3,1.0000000000000002
0.48113284755461966,-1.0,-0.2,0.4000000000000001,-0.2
0.5066235633526273,-1.0,-0.2,0.4000000000000001,-0.1
0.546935492111768,-1.0,-0.2,0.4000000000000001,0.0
0.5851815835165484,-1.0,-0.2,0.4000000000000001,0.10000000000000003
0.6049579918796768,-1.0,-0.2,0.4000000000000001,0.2
0.6264982313371825,-1.0,-0.2,0.4000000000000001,0.3
0.6381180367150158,-1.0,-0.2,0.4000000000000001,0.4000000000000001
0.6452084590133718,-1.0,-0.2,0.4000000000000001,0.5
0.6504324783420314,-1.0,-0.2,0.4000000000000001,0.6000000000000001
0.6533773456844936,-1.0,-0.2,0.4000000000000001,0.7
0.6558076168439017,-1.0,-0.2,0.4000000000000001,0.8
0.6581446484541666,-1.0,-0.2,0.4000000000000001,0.9000000000000001
0.6605055965239175,-1.0,-0.2,0.4000000000000001,1.0000000000000002
0.4804225485038043,-1.0,-0.2,0.5,-0.2
0.5042150267901205,-1.0,-0.2,0.5,-0.1
0.5462842420916068,-1.0,-0.2,0.5,0.0
0.5840522179446159,-1.0,-0.2,0.5,0.10000000000000003
0.6039716887476976,-1.0,-0.2,0.5,0.2
0.6219494983950167,-1.0,-0.2,0.5,0.3
0.6330761201306684,-1.0,-0.2,0.5,0.4000000000000001
0.638923553733581,-1.0,-0.2,0.5,0.5
0.6469631457941011,-1.0,-0.2,0.5,0.6000000000000001
0.6508282713077437,-1.0,-0.2,0.5,0.7
0.6546865065346525,-1.0,-0.2,0.5,0.8
0.6567013520290874,-1.0,-0.2,0.5,0.9000000000000001
0.6598474071919096,-1.0,-0.2,0.5,1.0000000000000002
0.4779331601035203,-1.0,-0.2,0.6000000000000001,-0.2
0.5020926895975328,-1.0,-0.2,0.6000000000000001,-0.1
0.5439200410762074,-1.0,-0.2,0.6000000000000001,0.0
0.5792903482951823,-1.0,-0.2,0.6000000000000001,0.10000000000000003
0.5969315649350222,-1.0,-0.2,0.6000000000000001,0.2
0.6134908489124729,-1.0,-0.2,0.6000000000000001,0.3
0.6286477077348598,-1.0,-0.2,0.6000000000000001,0.4000000000000001
0.6335955633051344,-1.0,-0.2,0.6000000000000001,0.5
0.6400829863179167,-1.0,-0.2,0.6000000000000001,0.6000000000000001
0.6455995773714329,-1.0,-0.2,0.6000000000000001,0.7
0.6500374348140128,-1.0,-0.2,0.6000000000000001,0.8
