dataset,Black_Positive_ds
boardsize,6
num_boards,120871
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
731,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
732,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
733,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
733,7,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
733,7,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
734,8,1,MatchType.INCONCLUSIVE,bridge,,1,0
734,8,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
734,8,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
735,6,1,MatchType.EMPTY,bridge,,1,0
736,7,1,MatchType.EMPTY,bridge,,1,0
737,7,1,MatchType.EMPTY,bridge,,1,0
737,7,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
738,8,1,MatchType.EMPTY,bridge,,1,0
738,8,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
739,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
740,8,1,MatchType.INCONCLUSIVE,bridge,,1,0
741,8,1,MatchType.INCONCLUSIVE,bridge,,1,0
741,8,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
741,8,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
742,9,1,MatchType.INCONCLUSIVE,bridge,,1,0
742,9,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
742,9,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
746,3,0,MatchType.EMPTY,bridge,rot60,1,3
748,3,0,MatchType.EMPTY,bridge,rot120,1,3
749,3,0,MatchType.EMPTY,bridge,,2,1
750,4,0,MatchType.EMPTY,bridge,,2,1
750,4,0,MatchType.EMPTY,bridge,rot60,1,3
750,4,0,MatchType.EMPTY,bridge,rot120,1,3
750,4,0,MatchType.EMPTY,wheel,,2,1
754,4,0,MatchType.EMPTY,bridge,rot60,1,3
756,4,0,MatchType.EMPTY,bridge,rot120,1,3
757,4,0,MatchType.EMPTY,bridge,,2,1
758,5,0,MatchType.EMPTY,bridge,,2,1
758,5,0,MatchType.EMPTY,bridge,rot60,1,3
758,5,0,MatchType.EMPTY,bridge,rot120,1,3
758,5,0,MatchType.EMPTY,wheel,,2,1
762,4,0,MatchType.EMPTY,bridge,rot60,1,3
764,4,0,MatchType.EMPTY,bridge,rot120,1,3
765,4,0,MatchType.EMPTY,bridge,,2,1
766,5,0,MatchType.EMPTY,bridge,,2,1
766,5,0,MatchType.EMPTY,bridge,rot60,1,3
766,5,0,MatchType.EMPTY,bridge,rot120,1,3
766,5,0,MatchType.EMPTY,wheel,,2,1
770,5,0,MatchType.EMPTY,bridge,rot60,1,3
772,5,0,MatchType.EMPTY,bridge,rot120,1,3
773,5,0,MatchType.EMPTY,bridge,,2,1
774,6,0,MatchType.EMPTY,bridge,,2,1
774,6,0,MatchType.EMPTY,bridge,rot60,1,3
774,6,0,MatchType.EMPTY,bridge,rot120,1,3
774,6,0,MatchType.EMPTY,wheel,,2,1
778,4,0,MatchType.INCONCLUSIVE,bridge,rot60,1,1
782,5,0,MatchType.WON,bridge,rot60,1,1
786,5,0,MatchType.INCONCLUSIVE,bridge,rot60,1,1
790,6,0,MatchType.WON,bridge,rot60,1,1
792,3,0,MatchType.EMPTY,bridge,rot60,1,3
793,3,0,MatchType.EMPTY,bridge,,2,1
794,4,0,MatchType.EMPTY,bridge,,2,1
794,4,0,MatchType.EMPTY,bridge,rot60,1,3
794,4,0,MatchType.EMPTY,bridge,rot120,1,3
794,4,0,MatchType.EMPTY,wheel,,2,1
796,4,0,MatchType.EMPTY,bridge,rot60,1,3
797,4,0,MatchType.EMPTY,bridge,,2,1
798,5,0,MatchType.EMPTY,bridge,,2,1
798,5,0,MatchType.EMPTY,bridge,rot60,1,3
798,5,0,MatchType.EMPTY,bridge,rot120,1,3
798,5,0,MatchType.EMPTY,wheel,,2,1
800,4,0,MatchType.EMPTY,bridge,rot60,1,3
801,4,0,MatchType.EMPTY,bridge,,2,1
802,5,0,MatchType.EMPTY,bridge,,2,1
802,5,0,MatchType.EMPTY,bridge,rot60,1,3
802,5,0,MatchType.EMPTY,bridge,rot120,1,3
802,5,0,MatchType.EMPTY,wheel,,2,1
804,5,0,MatchType.EMPTY,bridge,rot60,1,3
805,5,0,MatchType.EMPTY,bridge,,2,1
806,6,0,MatchType.EMPTY,bridge,,2,1
806,6,0,MatchType.EMPTY,bridge,rot60,1,3
806,6,0,MatchType.EMPTY,bridge,rot120,1,3
806,6,0,MatchType.EMPTY,wheel,,2,1
826,3,0,MatchType.EMPTY,bridge,rot60,1,5
830,4,0,MatchType.EMPTY,bridge,rot60,1,5
834,4,0,MatchType.EMPTY,bridge,rot60,1,5
835,3,0,MatchType.EMPTY,bridge,,2,1
836,4,0,MatchType.EMPTY,bridge,,2,1
837,4,0,MatchType.EMPTY,bridge,,2,1
838,5,0,MatchType.EMPTY,bridge,,2,1
838,5,0,MatchType.EMPTY,bridge,rot60,1,5
842,4,0,MatchType.EMPTY,bridge,rot60,1,5
846,5,0,MatchType.EMPTY,bridge,rot60,1,5
850,5,0,MatchType.EMPTY,bridge,rot60,1,5
851,4,0,MatchType.EMPTY,bridge,,2,1
852,5,0,MatchType.EMPTY,bridge,,2,1
853,5,0,MatchType.EMPTY,bridge,,2,1
854,6,0,MatchType.EMPTY,bridge,,2,1
854,6,0,MatchType.EMPTY,bridge,rot60,1,5
858,4,0,MatchType.EMPTY,bridge,rot60,1,5
862,5,0,MatchType.EMPTY,bridge,rot60,1,5
866,5,0,MatchType.EMPTY,bridge,rot60,1,5
867,4,0,MatchType.EMPTY,bridge,,2,1
