dataset,Black_Negative_ds
boardsize,6
num_boards,108121
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
611,6,1,MatchType.WON,bridge,rot120,0,4
612,7,1,MatchType.WON,bridge,rot120,1,3
612,7,1,MatchType.WON,bridge,rot120,0,4
613,5,1,MatchType.EMPTY,bridge,,2,1
613,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
613,5,1,MatchType.WON,bridge,rot120,1,3
613,5,1,MatchType.INCONCLUSIVE,wheel,,2,1
614,6,1,MatchType.EMPTY,bridge,,2,1
614,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
614,6,1,MatchType.WON,bridge,rot120,1,3
614,6,1,MatchType.INCONCLUSIVE,wheel,,2,1
615,6,1,MatchType.EMPTY,bridge,,2,1
615,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
615,6,1,MatchType.WON,bridge,rot120,1,3
615,6,1,MatchType.INCONCLUSIVE,wheel,,2,1
616,7,1,MatchType.EMPTY,bridge,,2,1
616,7,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
616,7,1,MatchType.WON,bridge,rot120,1,3
616,7,1,MatchType.INCONCLUSIVE,wheel,,2,1
617,6,1,MatchType.EMPTY,bridge,,2,1
617,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
617,6,1,MatchType.WON,bridge,rot120,1,3
617,6,1,MatchType.WON,bridge,rot120,0,4
617,6,1,MatchType.INCONCLUSIVE,wheel,,2,1
618,7,1,MatchType.EMPTY,bridge,,2,1
618,7,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
618,7,1,MatchType.WON,bridge,rot120,1,3
618,7,1,MatchType.WON,bridge,rot120,0,4
618,7,1,MatchType.INCONCLUSIVE,wheel,,2,1
619,7,1,MatchType.EMPTY,bridge,,2,1
619,7,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
619,7,1,MatchType.WON,bridge,rot120,1,3
619,7,1,MatchType.WON,bridge,rot120,0,4
619,7,1,MatchType.INCONCLUSIVE,wheel,,2,1
620,8,1,MatchType.EMPTY,bridge,,2,1
620,8,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
620,8,1,MatchType.WON,bridge,rot120,1,3
620,8,1,MatchType.WON,bridge,rot120,0,4
620,8,1,MatchType.INCONCLUSIVE,wheel,,2,1
625,3,0,MatchType.EMPTY,bridge,rot120,1,2
626,4,0,MatchType.EMPTY,bridge,rot120,1,2
627,4,0,MatchType.EMPTY,bridge,,1,2
627,4,0,MatchType.EMPTY,bridge,rot120,1,2
628,5,0,MatchType.EMPTY,bridge,,1,2
628,5,0,MatchType.EMPTY,bridge,rot120,1,2
633,4,0,MatchType.EMPTY,bridge,rot120,1,2
634,5,0,MatchType.EMPTY,bridge,rot120,1,2
635,5,0,MatchType.EMPTY,bridge,,1,2
635,5,0,MatchType.EMPTY,bridge,rot120,1,2
636,6,0,MatchType.EMPTY,bridge,,1,2
636,6,0,MatchType.EMPTY,bridge,rot120,1,2
641,4,0,MatchType.EMPTY,bridge,rot120,1,2
642,5,0,MatchType.EMPTY,bridge,rot120,1,2
643,5,0,MatchType.EMPTY,bridge,,1,2
643,5,0,MatchType.EMPTY,bridge,rot120,1,2
644,6,0,MatchType.EMPTY,bridge,,1,2
644,6,0,MatchType.EMPTY,bridge,rot120,1,2
649,5,0,MatchType.EMPTY,bridge,rot120,1,2
650,6,0,MatchType.EMPTY,bridge,rot120,1,2
651,6,0,MatchType.EMPTY,bridge,,1,2
651,6,0,MatchType.EMPTY,bridge,rot120,1,2
652,7,0,MatchType.EMPTY,bridge,,1,2
652,7,0,MatchType.EMPTY,bridge,rot120,1,2
653,3,1,MatchType.EMPTY,bridge,rot120,1,4
654,4,1,MatchType.EMPTY,bridge,rot120,1,4
655,4,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
656,5,1,MatchType.INCONCLUSIVE,bridge,rot120,1,4
657,4,0,MatchType.EMPTY,bridge,rot120,1,2
